Číslo SME ;Provozovatel ;Adresa;Město ;PSČ;Telefon;e-mail;Kraj;ORP;Kategorie vozidel ;Druh stanice 
570509;Střední odborné učiliště Valašské Klobouky;Brumovská 456;Valašské Klobouky;76601;577006460;stk@souvk.cz;Zlínský kraj;Valašské Klobouky;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LNG,LPG,Vznětový motor,Zážehový motor
570510;AUTOKOM, spol. s r.o.;Tečovice 362;Tečovice;76302;777577832;servis@autokom.cz;Zlínský kraj;Zlín;NULL;NULL
570517;SAMOHÝL MB a.s.;Kvítkovická 583;Napajedla;76361;4,20603E+11;roman.kupka@samohyl.zlin.cz;Zlínský kraj;Otrokovice;NULL;NULL
570518;T-MOTOR Zlín s.r.o.;Louky 431;Zlín;76302;724 843 242;servis.zlin@t-motor.cz;Zlínský kraj;Zlín;NULL;NULL
570519;AUTOPLYN - CENTRUM spol. s r.o.;Papírenská ;Želechovice nad Dřevnicí;76311;60749509;a@autoplyncentrum.cz;Zlínský kraj;Zlín;NULL;NULL
570521;STK CENTRUM VIZOVICE, s.r.o.;Zlínská 1160;Vizovice;76312;601336302;info@stkvizovice.cz;Zlínský kraj;Vizovice;M1,M2,M3,N1,N2;CNG,LNG,LPG,Vznětový motor,Zážehový motor
570522;GLASS CAR,s.r.o.;Výpusta 615;Želechovice nad Dřevnicí;76311;603 531 993;glasscar@volny.cz;Zlínský kraj;Zlín;C,M1,M2,M3,N1,N2,N3,T,Z;Vznětový motor,Zážehový motor
570523;NOVAAGROTIS s.r.o.;Holešovská 454;Fryšták;76316;731610236;stanice@emisefrystak.cz;Zlínský kraj;Zlín;NULL;NULL
570601;ČSAD Kyjov Servisní a.s.;Boršovská;Kyjov;69734;518698411;csad@csadkyjov.cz;Jihomoravský kraj;Kyjov;NULL;NULL
570602;ČSAD Hodonín a.s.;Brněnská 3883/48;Hodonín;69501;518304111;csad@csad.com;Jihomoravský kraj;Hodonín;NULL;NULL
570604;Jaroslav Laga;Mlýnská 717;Kyjov;69647;518611504;LagovaR@seznam.cz;Jihomoravský kraj;Kyjov;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LPG,Vznětový motor,Zážehový motor
570612;Miroslav Cupal;Statek-suška, parc. č. 2310/5;Mutěnice;69611;602594429;mc.car.servis@seznam.cz;Jihomoravský kraj;Hodonín;M1,M2,N1;Vznětový motor,Zážehový motor
570613;Karel Němeček;tř. Masarykova 1664;Veselí nad Moravou;69801;606329539;karelautoservis@seznam.cz;Jihomoravský kraj;Veselí nad Moravou;NULL;NULL
570701;AUTOCENTRUM HALE společnost s ručením omezeným;Dělnická 15;Praha;17000;266712324;autocentrum@fordhale.cz;Hlavní město Praha;Hlavní město Praha;NULL;NULL
570703;E & T Jihlava s.r.o.;Jiráskova 1424/78;Jihlava;58601;567121285;emise@etjihlava.cz;Vysočina;Jihlava;NULL;NULL
570704;DOPRAVNÍ PODNIK MĚSTA JIHLAVY,  a.s. ;Brtnická 1002/23;Jihlava;58601;567301325;stkdpmj@volny.cz;Vysočina;Jihlava;NULL;NULL
570709;AUTOHOS - STK s.r.o.;Žižkova 5428/120;Jihlava;58601;567212919;stk.jihlava@iex.cz;Vysočina;Jihlava;M1,N1,T;CNG,LNG,LPG,Vznětový motor,Zážehový motor
570710;Tereza Vrbická;Mostecká 5379/41;Jihlava;58601;602767706;autoservisvrbicka@seznam.cz;Vysočina;Jihlava;NULL;NULL
570711;AUTOCONTROL, spol. s r.o.;Dlouhá Brtnice 46;Dlouhá Brtnice;58834;567210627;info@autocontrol.cz;Vysočina;Jihlava;NULL;NULL
570712;STK Jihlava a.s.;Znojemská 2380/82;Jihlava;58601;721734518;objednavky@stkjihlava.cz;Vysočina;Jihlava;M1,M2,M3,N1,N2,N3,T;CNG,LPG,Vznětový motor,Zážehový motor
570803;Prima, komanditní společnost;Velehradská 4260;Kroměříž;76701;573 331 531;habonova@prima-kromeriz.cz;Zlínský kraj;Kroměříž;NULL;NULL
570901;FTL - First Transport Lines, a.s.;Letecká 8;Prostějov;79623;582320271;pospisil@ftl.cz;Olomoucký kraj;Prostějov;NULL;NULL
570902;STK nákladních vozidel Olomouc, s.r.o.;Za Olomouckou 4421;Prostějov;79601;582 365 959;stk-prostejov@volny.cz;Olomoucký kraj;Prostějov;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LNG,LPG,Vznětový motor,Zážehový motor
570908;EMISE ERVA s.r.o.;Plumlovská 456/32;Prostějov;79601;603844184;zdenekerva@seznam.cz;Olomoucký kraj;Prostějov;M1,N1;CNG,LPG,Vznětový motor,Zážehový motor
571006;STK Automoto Třebíč s.r.o.;Na Nivkách 305;Třebíč;67401;568821680;info@stk-trebic.cz;Vysočina;Třebíč;NULL;NULL
571007;Autoopravna Žák a synové s.r.o.;Dolní Vilémovice 154;Dolní Vilémovice;67552;568862060;zak-sme@seznam.cz;Vysočina;Třebíč;NULL;NULL
571008;TZ Auto, s.r.o.;Jihlavská 595;Okříšky;67521;564034836;info@stkokrisky.cz;Vysočina;Třebíč;NULL;NULL
571009;TZ Auto, s.r.o.;Jihlavská 631;Okříšky;67521;564034836;info@stkokrisky.cz;Vysočina;Třebíč;NULL;NULL
571104;ČSAD Uherské Hradiště a.s.;Třída Maršála Malinovského 874;Uherské Hradiště;68601;572524313;servis.uh@csaduh.cz;Zlínský kraj;Uherské Hradiště;NULL;NULL
571105;ČSAD Uherské Hradiště a.s.;Šumická 2517;Uherský Brod;68801;602709716 + 606735329;miloslav.mlynek@csaduh.cz;Zlínský kraj;Uherský Brod;NULL;NULL
571107;Aleš Basovník;Luční  1824;Staré Město;68603;608863262;ales.basovnik@centrum.cz;Zlínský kraj;Uherské Hradiště;NULL;NULL
571109;DEKRA CZ a.s.;náměstí Svobody 1597;Kunovice;68604;572 548 548;info.cz@dekra.com;Zlínský kraj;Uherské Hradiště;NULL;NULL
571110;Ing. Antonín Guriča;Průmyslová 1141;Uherské Hradiště;68601;606717338;emise@agtransport.cz;Zlínský kraj;Uherské Hradiště;NULL;NULL
571111;BOHEMIA transport cz s.r.o.;Topolná 466;Topolná;68711;733679518;t.korda@btcz.com;Zlínský kraj;Uherské Hradiště;NULL;NULL
571112;Tomáš Srnec;Hliníky 627;Hluk;68725;777670773;auto-srnec@seznam.cz;Zlínský kraj;Uherské Hradiště;NULL;NULL
571113;Richard Válek;Boršická 589;Hluk;68725;777118371;rvalek@uh.cz;Zlínský kraj;Uherské Hradiště;NULL;NULL
571114;STK Uherské Hradiště s.r.o.;Sokolovská 1792;Uherské Hradiště;68601;776552211;info@stkuh.cz;Zlínský kraj;Uherské Hradiště;NULL;NULL
571115;Ing. Karel Maňas;413;Ostrožská Lhota;68723;724059122;karelmanas@centrum.cz;Zlínský kraj;Uherské Hradiště;NULL;NULL
571204;Stavební konstrukce Vyškov a.s.;Průmyslová591/1;Vyškov;68201;4,20517E+11;emisevyskov@seznam.cz;Jihomoravský kraj;Vyškov;NULL;NULL
571205;CARSME s.r.o.;Krátká 596/4;Vyškov;68201;4,20517E+11;jordanek@carset.cz;Jihomoravský kraj;Vyškov;NULL;NULL
571206;SP Opravny s.r.o.;Čs. armády 1173;Slavkov u Brna;68401;603158577;fblahutka@seznam.cz;Jihomoravský kraj;Slavkov u Brna;NULL;NULL
571207;David Ziegler;Heršpice 300;Heršpice;68401;777653572;david.ziegler@seznam.cz;Jihomoravský kraj;Slavkov u Brna;NULL;NULL
571302;AUTOrun s.r.o.;Okružní 399;Moravský Krumlov;67201;732536742;servis@quatro-mk.cz;Jihomoravský kraj;Moravský Krumlov;M1,N1,T;CNG,LPG,Vznětový motor,Zážehový motor
571305;Dušan Matuška;Hrádek ev.č. 221;Hrádek;67127;737260960;servis.matuska@seznam.cz;Jihomoravský kraj;Znojmo;NULL;NULL
571308;NTC, s.r.o.;Bantice 72;Bantice;67161;602587485;bogner@ntc-vb.cz;Jihomoravský kraj;Znojmo;NULL;NULL
571311;P.P.L. AUTOCENTRUM s.r.o.;Dobšická 3697/6;Znojmo;66902;602582204;pavel.psota@psota-znojmo.cz;Jihomoravský kraj;Znojmo;C,M1,M2,M3,N1,N2,N3,T;Vznětový motor
571312;Jindřich Hájek;Brněnská 326;Dobšice;67182;603879847;hajekautoservis@seznam.cz;Jihomoravský kraj;Znojmo;NULL;NULL
571313;STK Znojmo, s.r.o.;Družstevní 3894/28;Znojmo;66902;601601609;stk.znojmo@psota-znojmo.cz;Jihomoravský kraj;Znojmo;C,M1,M2,M3,N1,N2,N3,T,Z;Vznětový motor,Zážehový motor
571314;STK 4 you s.r.o.;Brněnská 339;Dobšice;67182;537020666  776636530;autocentrum.znojmo@email.cz;Jihomoravský kraj;Znojmo;M1,M2,M3,N1,N2,N3,T;Vznětový motor,Zážehový motor
571318;STK 4 you s.r.o.;Dobšická 3697/6;Znojmo;66902;606077787;kontrolní.stanice@psota-znojmo.cz;Jihomoravský kraj;Znojmo;M1,M2,N1,N2,T,Z;CNG,LPG,Vznětový motor,Zážehový motor
571319;STK-SME Hrušovany s.r.o.;Nádražní 389;Hrušovany nad Jevišovkou;67167;606077787;stk.hrusovany@psota-znojmo.cz;Jihomoravský kraj;Znojmo;M1,M2,M3,N1,N2,N3,T,Z;CNG,LNG,LPG,Vznětový motor,Zážehový motor
571402;ZDAR, a.s.;Jihlavská 759/4;Žďár nad Sázavou;59101;566 696 137;sme@zdar.cz;Vysočina;Žďár nad Sázavou;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LNG,LPG,Vznětový motor,Zážehový motor
571404;AUTOIMPEX spol. s r.o.;Kpt. Jaroše;Velká Bíteš;59501;566531822;autoimpex@autoimpex.cz;Vysočina;Velké Meziříčí;NULL;NULL
571408;AGRO - Měřín, a.s.;Zarybník 516;Žďár nad Sázavou;59442;566 615 356;agro@agro-merin.cz;Vysočina;Žďár nad Sázavou;NULL;NULL
571409;VK TRAKTOR s.r.o.;Horní Radslavice;Horní Radslavice;59401;608029201;vktraktor@seznam.cz;Vysočina;Velké Meziříčí;NULL;NULL
571412;Miroslav Uhlíř;Strážek 172;Strážek;59253;728403000;autoservis.uhlir@seznam.cz;Vysočina;Bystřice nad Pernštejnem;NULL;NULL
571413;ZTK - AGRO s.r.o.;Osová Bitýška č. 314;Osová Bítýška;59453;777 646 497;stk6711@seznam.cz;Vysočina;Velké Meziříčí;M1,M2,M3,N1,N2,N3,T;Vznětový motor,Zážehový motor
580107;STK START CENTRUM BRUNTÁL s.r.o.;Opavská 1436/10;Bruntál;79201;723342400;prijem@stkbruntal.cz;Moravskoslezský kraj;Bruntál;M1,M2,M3,N1,N2,N3,T,Z;CNG,LPG,Vznětový motor,Zážehový motor
580201;Transdev Slezsko a.s.;Ostravská 264;Sviadnov;73925;606728836;portes@3csad.cz;Moravskoslezský kraj;Frýdek-Místek;M1,M2,M3,N1,N2,N3,T;CNG,Vznětový motor,Zážehový motor
580205;Karel Baron;Oldřichovice 975;Třinec;73961;558 340 165;baronk@cmail.cz;Moravskoslezský kraj;Třinec;NULL;NULL
580212;AUTO SKOPEK, s.r.o.;Pod Šodkem 1618;Šenov;73934;596891192;autoskopek2004@volny.cz;Moravskoslezský kraj;Ostrava;NULL;NULL
580214;S.B.J. Motocentrum spol. s r.o.;Návsí 935;Návsí;73992;558340985;stknavsi@gmail.com;Moravskoslezský kraj;Jablunkov;NULL;NULL
580218;Petr Meca;Skalice 439;Frýdek-Místek;73801;777622336;info@autoservis-meca.cz;Moravskoslezský kraj;Frýdek-Místek;M1,M2,M3,N1,N2,N3,T;CNG,LPG,Vznětový motor,Zážehový motor
580219;Lesostavby Frýdek-Místek a. s.;Slezská 2766;Frýdek-Místek;73801;773604276;tomas.bazgier@lesostavby.cz;Moravskoslezský kraj;Frýdek-Místek;NULL;NULL
580220;PAVLAS TRUST s.r.o.;Vodárenská;Frýdek-Místek;73942;603502580;petr@autopavlas.cz;Moravskoslezský kraj;Frýdek-Místek;M1,N1,T;CNG,LPG,Vznětový motor,Zážehový motor
580301;Transdev Slezsko a.s.;Bohumínská 1876/2;Karviná;73506;596382111;emise.ka@3csad.cz;Moravskoslezský kraj;Karviná;M1,M2,M3,N1,N2,N3,T;CNG,Vznětový motor,Zážehový motor
580306;E M I G A ,   spol. s r. o.;9. května 85;Bohumín;73581;596013402;doprava-gavelcik@seznam.cz;Moravskoslezský kraj;Bohumín;NULL;NULL
580309;TKLAS Karviná s.r.o.;Bohumínská 1876/2;Karviná;73506;596382202;emise580309@seznam.cz;Moravskoslezský kraj;Karviná;NULL;NULL
580311;Auto Tichý s.r.o.;Dělnická101;Horní Suchá;73564;596412700;autotichy@autotichy.cz;Moravskoslezský kraj;Havířov;NULL;NULL
580312;TKLAS Karviná s.r.o.;Za Splavem 884/2;Karviná;73401;596318844;tklas@volny.cz;Moravskoslezský kraj;Karviná;M1,M2,N1,N2;CNG,LPG,Vznětový motor,Zážehový motor
580313;Josef Matajsz;č.p. 124;Rychvald;73532;604300741;matajsz@volny.cz;Moravskoslezský kraj;Bohumín;NULL;NULL
580402;KAR-mobil s.r.o.;Dělnická 831;Kopřivnice;74221;739509277;koprivnice@kar.cz;Moravskoslezský kraj;Kopřivnice;M1,M2,M3,N1,N2,N3,T;CNG,LPG,Vznětový motor,Zážehový motor
580405;Dušan Hopp Auto Díly Servis s.r.o.;Malé náměstí 2278/2;Nový Jičín;74101;605271580;dusanhopp@seznam.cz;Moravskoslezský kraj;Nový Jičín;M1,N1;CNG,LPG,Vznětový motor,Zážehový motor
580407;PTN - VESTRA, s.r.o.;Sedlnice 530;Sedlnice;74256;602 215 033;vana@vestra.cz;Moravskoslezský kraj;Nový Jičín;NULL;NULL
580504;KAR-mobil s.r.o.;Sladkovského 41;Olomouc;77900;602519212;olomouc.manazerpracoviste@kar.cz;Olomoucký kraj;Olomouc;NULL;NULL
580505;Dopravní podnik města Olomouce, a.s.;Dolní Hejčínská 30;Olomouc;77900;58553314;diagnostika@dpmo.cz;Olomoucký kraj;Olomouc;NULL;NULL
580508;STK nákladních vozidel Olomouc, s.r.o.;Hamerská 883/58a;Olomouc, Holice;77900;724004531;stk-olomouc@volny.cz;Olomoucký kraj;Olomouc;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LNG,LPG,Vznětový motor,Zážehový motor
580511;Zemědělské družstvo Senice na Hané;Třebčín 213;Lutín;78342;608683104;havlicek@zdsenice.cz;Olomoucký kraj;Olomouc;NULL;NULL
580518;J&J Kreuzberg spol. s r.o.;Příčná 1269/11;Litovel;78401;775047766;vladimirjasek@seznam.cz;Olomoucký kraj;Litovel;NULL;NULL
580519;Adam Stloukal;Pila 681;Bohuňovice;78314;608528768;adamstloukal@seznam.cz;Olomoucký kraj;Olomouc;NULL;NULL
580520;ARCOS, s.r.o.;Rybníček 487;Újezd;78396;602515177;arcos@tiscali.cz;Olomoucký kraj;Uničov;NULL;NULL
580521;TP-SMEOL s.r.o.;Studentská 947/5;Olomouc;77900;737749998;pagac.tomas@seznam.cz;Olomoucký kraj;Olomouc;NULL;NULL
580522;Jiří Klanica;Hněvotínská 1187/60a;Olomouc;77900;603576186;autoservisklanica@seznam.cz;Olomoucký kraj;Olomouc;NULL;NULL
580523;ČECHÁK holding s.r.o.;Hodolanská 36/38;Olomouc;77900;585155136;emise@autocechak.cz;Olomoucký kraj;Olomouc;M1,N1;Vznětový motor,Zážehový motor
580601;OP KONTROL spol. s r.o.;Těšínská 2868/37A;Opava;74601;553609250;stk.vavra@tqm.cz;Moravskoslezský kraj;Opava;M1,M2,M3,N1,N2,N3,T;CNG,LNG,LPG,Vznětový motor,Zážehový motor
580605;AUTOMOTOLAND CZ s.r.o.;Cihelní;Hlučín;74801;605249552;lizak@automotoland.cz;Moravskoslezský kraj;Hlučín;NULL;NULL
580606;Miroslav Schlossarek;Na Záhumení 215;Pustá Polom;74769;603413561;schmirek@seznam.cz;Moravskoslezský kraj;Opava;NULL;NULL
580607;Autogas Opava s. r. o.;Krnovská 691/169;Opava;74707;775616599;info@autogas-lpg.cz;Moravskoslezský kraj;Opava;NULL;NULL
580609;Car and Truck s.r.o.;Hlavní 1342/2c;Opava 6;74706;602725575;car.truck@seznam.cz;Moravskoslezský kraj;Opava;NULL;NULL
580610;ADIV, spol. s r.o.;Těšínská 3007/91;Opava;74601;553623123;emise@adiv.cz;Moravskoslezský kraj;Opava;NULL;NULL
580702;Dopravní podnik Ostrava a.s.;Slavíkova 6229/72A;Ostrava;70800;725557126;tbenda@dpo.cz;Moravskoslezský kraj;Ostrava;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,Vznětový motor,Zážehový motor
580705;Ostravské komunikace, a.s.;Novoveská 25/1266;Ostrava;70900;606738433;hurnik@okas.cz;Moravskoslezský kraj;Ostrava;NULL;NULL
580713;Dopravní podnik Ostrava a.s.;Počáteční 1962/36;Ostrava;71000;597402710;diagnostikaDAH@dpo.cz;Moravskoslezský kraj;Ostrava;C,M1,M2,M3,N1,N2,N3,T;CNG,Vznětový motor,Zážehový motor
580717;Auto Tichý s.r.o.;Rudná 1124/32;Ostrava;70300;599529528;horak@autotichy.cz;Moravskoslezský kraj;Ostrava;M1,N1;Vznětový motor,Zážehový motor
580719;RT TORAX, s. r. o.;Rudná 2378/100;Ostrava;70030;595781133;info@rt-torax.cz;Moravskoslezský kraj;Ostrava;NULL;NULL
580723;CN SERVIS, spol. s r.o.;Kosmova 1126/17;Ostrava;70200;596162206;machycek@cnservis.cz;Moravskoslezský kraj;Ostrava;NULL;NULL
580724;KAR-mobil s.r.o.;Vítkovická 3257/7;Ostrava;70200;739 509 278;ostrava.mistr@kar.cz;Moravskoslezský kraj;Ostrava;M1,M2,M3,N1,N2,N3,T;CNG,LNG,LPG,Vznětový motor,Zážehový motor
580727;EMISE Sagita, s.r.o.;Špálova 1095/11;Ostrava;70200;604832792;emise.sagita@seznam.cz;Moravskoslezský kraj;Ostrava;M1,N1;LPG,Vznětový motor,Zážehový motor
580728;KMH servis s.r.o.;Václavovická 1566;Šenov;73934;737254152;holan@kmh.cz;Moravskoslezský kraj;Ostrava;NULL;NULL
580729;Petr Fojtík;Krmelínská 22;Ostrava;72000;601350726;fojtikservis@seznam.cz;Moravskoslezský kraj;Ostrava;NULL;NULL
580730;Zdeněk Valenta;Novinářská 3088;Ostrava;70200;774242949;autoservisvalenta@seznam.cz;Moravskoslezský kraj;Ostrava;NULL;NULL
580802;KDH AUTO MORAVA s.r.o.;9. května 92;Přerov;75002;581250553;manprerov@kdhauto.cz;Olomoucký kraj;Přerov;NULL;NULL
580803;ADR Logistik s.r.o.;Tovární 605;Hranice;75301;777738999;mereniemisi@email.cz;Olomoucký kraj;Hranice;NULL;NULL
580806;Miroslav Polách;Palackého 1400;Kojetín;75002;581764481;akord@wo.cz;Olomoucký kraj;Přerov;NULL;NULL
580809;Pavel Soldán;Teličkova 430/40;Přerov II-Předmostí;75124;777596906;akord@wo.cz;Olomoucký kraj;Přerov;NULL;NULL
580810;Jiří Hasilík;Hlavní 91;Opatovice;75356;581621174;hasilik.autoopravna@centrum.cz;Olomoucký kraj;Hranice;NULL;NULL
580811;JANKŮ SERVIS s.r.o.;Revoluční 529/32;Horní Moštěnice;75117;4,20581E+11;stefitrans@volny.cz;Olomoucký kraj;Přerov;NULL;NULL
580812;Dušan Vika;Nová 1454;Hranice;75301;736778627;dusan.vika@seznam.cz;Olomoucký kraj;Hranice;NULL;NULL
580903;KAR-mobil s.r.o.;Žerotínova 63;Šumperk;78701;739509279;sumperk.manazerpracoviste@kar.cz;Olomoucký kraj;Šumperk;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LNG,LPG,Vznětový motor,Zážehový motor
580904;AGREGA, a.s.;Polní 46;Bludov;78961;583238406;adamek@agrega.cz;Olomoucký kraj;Šumperk;NULL;NULL
580911;FORTEX - AGS, a.s.;Jílová 1550/1;Šumperk;78701;606723791;drozd@fortex-ags.cz;Olomoucký kraj;Šumperk;NULL;NULL
580912;MOTORSERVIS Švec, s.r.o.;Temenická 2244/98;Šumperk;78701;583250656;motorservis@motorservis.cz;Olomoucký kraj;Šumperk;NULL;NULL
580913;EXPRES COMMERCIO s.r.o.;Jesenická 3071/1d;Šumperk;78701;583222200;exprescom.stk@seznam.cz;Olomoucký kraj;Šumperk;M1,N1;CNG,LPG,Vznětový motor,Zážehový motor
580914;Autocentrum Zábřeh, s.r.o.;Lesnická 2179/2a;Zábřeh;78901;583499495;info@stkzabreh.cz;Olomoucký kraj;Zábřeh;NULL;NULL
580915;Czech Truck Servis s.r.o.;Leštinská 975;Zábřeh;78901;583456137;miroslav.novak@cztruck.cz;Olomoucký kraj;Zábřeh;NULL;NULL
581101;KAR-mobil s.r.o.;Bezručova 1326/6;Jeseník;79001;602 514 236;jesenik.vedoucipracoviste@kar.cz;Olomoucký kraj;Jeseník;NULL;NULL
